datetime,water_level_STND_meters
11/8/2016 21:24,6.836
11/8/2016 21:30,6.8
11/8/2016 21:36,6.782
11/8/2016 21:42,6.74
11/8/2016 21:48,6.712
11/8/2016 21:54,6.698
11/8/2016 22:00,6.647
11/8/2016 22:06,6.618
11/8/2016 22:12,6.59
11/8/2016 22:18,6.605
11/8/2016 22:24,6.587
11/8/2016 22:30,6.561
11/8/2016 22:36,6.524
11/8/2016 22:42,6.51
11/8/2016 22:48,6.449
11/8/2016 22:54,6.466
11/8/2016 23:00,6.457
11/8/2016 23:06,6.441
11/8/2016 23:12,6.429
11/8/2016 23:18,6.397
11/8/2016 23:24,6.354
11/8/2016 23:30,6.358
11/8/2016 23:36,6.342
11/8/2016 23:42,6.305
11/8/2016 23:48,6.281
11/8/2016 23:54,6.295
11/9/2016 0:00,6.242
11/9/2016 0:06,6.238
11/9/2016 0:12,6.261
11/9/2016 0:18,6.225
11/9/2016 0:24,6.215
11/9/2016 0:30,6.233
11/9/2016 0:36,6.204
11/9/2016 0:42,6.208
11/9/2016 0:48,6.218
11/9/2016 0:54,6.19
11/9/2016 1:00,6.193
11/9/2016 1:06,6.209
11/9/2016 1:12,6.211
11/9/2016 1:18,6.184
11/9/2016 1:24,6.191
11/9/2016 1:30,6.182
11/9/2016 1:36,6.22
11/9/2016 1:42,6.226
11/9/2016 1:48,6.251
11/9/2016 1:54,6.251
11/9/2016 2:00,6.295
11/9/2016 2:06,6.302
11/9/2016 2:12,6.289
11/9/2016 2:18,6.317
11/9/2016 2:24,6.325
11/9/2016 2:30,6.339
11/9/2016 2:36,6.365
11/9/2016 2:42,6.373
11/9/2016 2:48,6.381
11/9/2016 2:54,6.407
11/9/2016 3:00,6.455
11/9/2016 3:06,6.476
11/9/2016 3:12,6.522
11/9/2016 3:18,6.566
11/9/2016 3:24,6.593
11/9/2016 3:30,6.615
11/9/2016 3:36,6.663
11/9/2016 3:42,6.672
11/9/2016 3:48,6.702
11/9/2016 3:54,6.744
11/9/2016 4:00,6.749
11/9/2016 4:06,6.806
11/9/2016 4:12,6.81
11/9/2016 4:18,6.802
11/9/2016 4:24,6.841
11/9/2016 4:30,6.891
11/9/2016 4:36,6.911
11/9/2016 4:42,6.96
11/9/2016 4:48,6.934
11/9/2016 4:54,6.976
11/9/2016 5:00,6.994
11/9/2016 5:06,7.012
11/9/2016 5:12,7.046
11/9/2016 5:18,7.064
11/9/2016 5:24,7.074
11/9/2016 5:30,7.099
11/9/2016 5:36,7.104
11/9/2016 5:42,7.12
11/9/2016 5:48,7.142
11/9/2016 5:54,7.139
11/9/2016 6:00,7.127
11/9/2016 6:06,7.143
11/9/2016 6:12,7.141
11/9/2016 6:18,7.173
11/9/2016 6:24,7.182
11/9/2016 6:30,7.176
11/9/2016 6:36,7.178
11/9/2016 6:42,7.204
11/9/2016 6:48,7.205
11/9/2016 6:54,7.179
11/9/2016 7:00,7.196
11/9/2016 7:06,7.19
11/9/2016 7:12,7.203
11/9/2016 7:18,7.2
11/9/2016 7:24,7.196
11/9/2016 7:30,7.152
11/9/2016 7:36,7.135
11/9/2016 7:42,7.154
11/9/2016 7:48,7.144
11/9/2016 7:54,7.128
11/9/2016 8:00,7.129
11/9/2016 8:06,7.13
11/9/2016 8:12,7.119
11/9/2016 8:18,7.1
11/9/2016 8:24,7.073
11/9/2016 8:30,7.047
11/9/2016 8:36,7.018
11/9/2016 8:42,7.001
11/9/2016 8:48,6.983
11/9/2016 8:54,6.961
11/9/2016 9:00,6.939
11/9/2016 9:06,6.905
11/9/2016 9:12,6.882
11/9/2016 9:18,6.895
11/9/2016 9:24,6.859
11/9/2016 9:30,6.827
11/9/2016 9:36,6.819
11/9/2016 9:42,6.79
11/9/2016 9:48,6.778
11/9/2016 9:54,6.78
11/9/2016 10:00,6.732
11/9/2016 10:06,6.711
11/9/2016 10:12,6.679
11/9/2016 10:18,6.67
11/9/2016 10:24,6.639
11/9/2016 10:30,6.614
11/9/2016 10:36,6.551
11/9/2016 10:42,6.56
11/9/2016 10:48,6.539
11/9/2016 10:54,6.547
11/9/2016 11:00,6.511
11/9/2016 11:06,6.497
11/9/2016 11:12,6.488
11/9/2016 11:18,6.461
11/9/2016 11:24,6.46
11/9/2016 11:30,6.47
11/9/2016 11:36,6.407
11/9/2016 11:42,6.408
11/9/2016 11:48,6.36
11/9/2016 11:54,6.372
11/9/2016 12:00,6.359
11/9/2016 12:06,6.345
11/9/2016 12:12,6.309
11/9/2016 12:18,6.283
11/9/2016 12:24,6.293
11/9/2016 12:30,6.271
11/9/2016 12:36,6.27
11/9/2016 12:42,6.243
11/9/2016 12:48,6.238
11/9/2016 12:54,6.222
11/9/2016 13:00,6.218
11/9/2016 13:06,6.209
11/9/2016 13:12,6.195
11/9/2016 13:18,6.2
11/9/2016 13:24,6.208
11/9/2016 13:30,6.211
11/9/2016 13:36,6.218
11/9/2016 13:42,6.19
11/9/2016 13:48,6.213
11/9/2016 13:54,6.239
11/9/2016 14:00,6.24
11/9/2016 14:06,6.283
11/9/2016 14:12,6.31
11/9/2016 14:18,6.312
11/9/2016 14:24,6.32
11/9/2016 14:30,6.334
11/9/2016 14:36,6.348
11/9/2016 14:42,6.377
11/9/2016 14:48,6.375
11/9/2016 14:54,6.393
11/9/2016 15:00,6.426
11/9/2016 15:06,6.459
11/9/2016 15:12,6.461
11/9/2016 15:18,6.508
11/9/2016 15:24,6.531
11/9/2016 15:30,6.525
11/9/2016 15:36,6.552
11/9/2016 15:42,6.588
11/9/2016 15:48,6.635
11/9/2016 15:54,6.676
11/9/2016 16:00,6.689
11/9/2016 16:06,6.733
11/9/2016 16:12,6.739
11/9/2016 16:18,6.732
11/9/2016 16:24,6.769
11/9/2016 16:30,6.76
11/9/2016 16:36,6.772
11/9/2016 16:42,6.8
11/9/2016 16:48,6.852
11/9/2016 16:54,6.864
11/9/2016 17:00,6.905
11/9/2016 17:06,6.922
11/9/2016 17:12,6.939
11/9/2016 17:18,6.969
11/9/2016 17:24,7.014
11/9/2016 17:30,7.046
11/9/2016 17:36,7.066
11/9/2016 17:42,7.085
11/9/2016 17:48,7.107
11/9/2016 17:54,7.132
11/9/2016 18:00,7.14
11/9/2016 18:06,7.18
11/9/2016 18:12,7.165
11/9/2016 18:18,7.191
11/9/2016 18:24,7.206
11/9/2016 18:30,7.223
11/9/2016 18:36,7.232
11/9/2016 18:42,7.254
11/9/2016 18:48,7.269
11/9/2016 18:54,7.248
11/9/2016 19:00,7.262
11/9/2016 19:06,7.255
11/9/2016 19:12,7.254
11/9/2016 19:18,7.268
11/9/2016 19:24,7.29
11/9/2016 19:30,7.279
11/9/2016 19:36,7.281
11/9/2016 19:42,7.268
11/9/2016 19:48,7.252
11/9/2016 19:54,7.24
11/9/2016 20:00,7.228
11/9/2016 20:06,7.206
11/9/2016 20:12,7.205
11/9/2016 20:18,7.185
11/9/2016 20:24,7.187
11/9/2016 20:30,7.176
11/9/2016 20:36,7.16
11/9/2016 20:42,7.122
11/9/2016 20:48,7.1
11/9/2016 20:54,7.095
11/9/2016 21:00,7.082
11/9/2016 21:06,7.06
11/9/2016 21:12,7.034
11/9/2016 21:18,7.014
11/9/2016 21:24,6.988
11/9/2016 21:30,6.988
11/9/2016 21:36,6.955
11/9/2016 21:42,6.95
11/9/2016 21:48,6.902
11/9/2016 21:54,6.895
11/9/2016 22:00,6.883
11/9/2016 22:06,6.874
11/9/2016 22:12,6.845
11/9/2016 22:18,6.809
11/9/2016 22:24,6.789
11/9/2016 22:30,6.761
11/9/2016 22:36,6.748
11/9/2016 22:42,6.698
11/9/2016 22:48,6.654
11/9/2016 22:54,6.627
11/9/2016 23:00,6.596
11/9/2016 23:06,6.555
11/9/2016 23:12,6.55
11/9/2016 23:18,6.516
11/9/2016 23:24,6.481
11/9/2016 23:30,6.477
11/9/2016 23:36,6.446
11/9/2016 23:42,6.403
11/9/2016 23:48,6.365
11/9/2016 23:54,6.355
11/10/2016 0:00,6.329
11/10/2016 0:06,6.293
11/10/2016 0:12,6.284
11/10/2016 0:18,6.255
11/10/2016 0:24,6.215
11/10/2016 0:30,6.18
11/10/2016 0:36,6.179
11/10/2016 0:42,6.134
11/10/2016 0:48,6.108
11/10/2016 0:54,6.088
11/10/2016 1:00,6.093
11/10/2016 1:06,6.045
11/10/2016 1:12,6.037
11/10/2016 1:18,6.011
11/10/2016 1:24,5.994
11/10/2016 1:30,5.99
11/10/2016 1:36,5.979
11/10/2016 1:42,5.958
11/10/2016 1:48,5.961
11/10/2016 1:54,5.969
11/10/2016 2:00,5.963
11/10/2016 2:06,5.947
11/10/2016 2:12,5.955
11/10/2016 2:18,5.955
11/10/2016 2:24,5.965
11/10/2016 2:30,5.975
11/10/2016 2:36,5.981
11/10/2016 2:42,5.99
11/10/2016 2:48,5.986
11/10/2016 2:54,5.992
11/10/2016 3:00,6.016
11/10/2016 3:06,6.011
11/10/2016 3:12,6.037
11/10/2016 3:18,6.078
11/10/2016 3:24,6.089
11/10/2016 3:30,6.106
11/10/2016 3:36,6.153
11/10/2016 3:42,6.181
11/10/2016 3:48,6.204
11/10/2016 3:54,6.22
11/10/2016 4:00,6.23
11/10/2016 4:06,6.267
11/10/2016 4:12,6.3
11/10/2016 4:18,6.318
11/10/2016 4:24,6.361
11/10/2016 4:30,6.41
11/10/2016 4:36,6.435
11/10/2016 4:42,6.476
11/10/2016 4:48,6.493
11/10/2016 4:54,6.527
11/10/2016 5:00,6.571
11/10/2016 5:06,6.617
11/10/2016 5:12,6.635
11/10/2016 5:18,6.696
11/10/2016 5:24,6.754
11/10/2016 5:30,6.788
11/10/2016 5:36,6.823
11/10/2016 5:42,6.84
11/10/2016 5:48,6.879
11/10/2016 5:54,6.923
11/10/2016 6:00,6.944
11/10/2016 6:06,6.956
11/10/2016 6:12,6.982
11/10/2016 6:18,6.995
11/10/2016 6:24,7.007
11/10/2016 6:30,7.04
11/10/2016 6:36,7.049
11/10/2016 6:42,7.049
11/10/2016 6:48,7.069
11/10/2016 6:54,7.076
11/10/2016 7:00,7.093
11/10/2016 7:06,7.108
11/10/2016 7:12,7.129
11/10/2016 7:18,7.141
11/10/2016 7:24,7.149
11/10/2016 7:30,7.159
11/10/2016 7:36,7.17
11/10/2016 7:42,7.201
11/10/2016 7:48,7.193
11/10/2016 7:54,7.194
11/10/2016 8:00,7.18
11/10/2016 8:06,7.202
11/10/2016 8:12,7.203
11/10/2016 8:18,7.183
11/10/2016 8:24,7.196
11/10/2016 8:30,7.174
11/10/2016 8:36,7.176
11/10/2016 8:42,7.165
11/10/2016 8:48,7.137
11/10/2016 8:54,7.129
11/10/2016 9:00,7.113
11/10/2016 9:06,7.101
11/10/2016 9:12,7.09
11/10/2016 9:18,7.062
11/10/2016 9:24,7.051
11/10/2016 9:30,7.016
11/10/2016 9:36,6.999
11/10/2016 9:42,6.954
11/10/2016 9:48,6.936
11/10/2016 9:54,6.907
11/10/2016 10:00,6.881
11/10/2016 10:06,6.854
11/10/2016 10:12,6.844
11/10/2016 10:18,6.824
11/10/2016 10:24,6.797
11/10/2016 10:30,6.766
11/10/2016 10:36,6.736
11/10/2016 10:42,6.703
11/10/2016 10:48,6.68
11/10/2016 10:54,6.649
11/10/2016 11:00,6.617
11/10/2016 11:06,6.578
11/10/2016 11:12,6.551
11/10/2016 11:18,6.526
11/10/2016 11:24,6.51
11/10/2016 11:30,6.493
11/10/2016 11:36,6.461
11/10/2016 11:42,6.431
11/10/2016 11:48,6.408
11/10/2016 11:54,6.401
11/10/2016 12:00,6.368
11/10/2016 12:06,6.354
11/10/2016 12:12,6.332
11/10/2016 12:18,6.311
11/10/2016 12:24,6.291
11/10/2016 12:30,6.272
11/10/2016 12:36,6.249
11/10/2016 12:42,6.221
11/10/2016 12:48,6.2
11/10/2016 12:54,6.18
11/10/2016 13:00,6.147
11/10/2016 13:06,6.135
11/10/2016 13:12,6.119
11/10/2016 13:18,6.098
11/10/2016 13:24,6.09
11/10/2016 13:30,6.088
11/10/2016 13:36,6.077
11/10/2016 13:42,6.078
11/10/2016 13:48,6.083
11/10/2016 13:54,6.076
11/10/2016 14:00,6.081
11/10/2016 14:06,6.081
11/10/2016 14:12,6.079
11/10/2016 14:18,6.073
11/10/2016 14:24,6.099
11/10/2016 14:30,6.116
11/10/2016 14:36,6.123
11/10/2016 14:42,6.133
11/10/2016 14:48,6.146
11/10/2016 14:54,6.174
11/10/2016 15:00,6.172
11/10/2016 15:06,6.196
11/10/2016 15:12,6.222
11/10/2016 15:18,6.249
11/10/2016 15:24,6.278
11/10/2016 15:30,6.294
11/10/2016 15:36,6.306
11/10/2016 15:42,6.33
11/10/2016 15:48,6.362
11/10/2016 15:54,6.371
11/10/2016 16:00,6.389
11/10/2016 16:06,6.396
11/10/2016 16:12,6.426
11/10/2016 16:18,6.463
11/10/2016 16:24,6.496
11/10/2016 16:30,6.505
11/10/2016 16:36,6.551
11/10/2016 16:42,6.575
11/10/2016 16:48,6.601
11/10/2016 16:54,6.634
11/10/2016 17:00,6.676
11/10/2016 17:06,6.693
11/10/2016 17:12,6.721
11/10/2016 17:18,6.743
11/10/2016 17:24,6.781
11/10/2016 17:30,6.789
11/10/2016 17:36,6.826
11/10/2016 17:42,6.844
11/10/2016 17:48,6.879
11/10/2016 17:54,6.896
11/10/2016 18:00,6.912
11/10/2016 18:06,6.952
11/10/2016 18:12,6.973
11/10/2016 18:18,6.99
11/10/2016 18:24,7.017
11/10/2016 18:30,7.026
11/10/2016 18:36,7.061
11/10/2016 18:42,7.079
11/10/2016 18:48,7.115
11/10/2016 18:54,7.126
11/10/2016 19:00,7.145
11/10/2016 19:06,7.159
11/10/2016 19:12,7.176
11/10/2016 19:18,7.206
11/10/2016 19:24,7.215
11/10/2016 19:30,7.237
11/10/2016 19:36,7.248
11/10/2016 19:42,7.254
11/10/2016 19:48,7.278
11/10/2016 19:54,7.293
11/10/2016 20:00,7.308
11/10/2016 20:06,7.301
11/10/2016 20:12,7.307
11/10/2016 20:18,7.311
11/10/2016 20:24,7.323
11/10/2016 20:30,7.33
11/10/2016 20:36,7.318
11/10/2016 20:42,7.339
11/10/2016 20:48,7.344
11/10/2016 20:54,7.34
11/10/2016 21:00,7.35
11/10/2016 21:06,7.343
11/10/2016 21:12,7.335
11/10/2016 21:18,7.338
11/10/2016 21:24,7.309
11/10/2016 21:30,7.3
11/10/2016 21:36,7.299
11/10/2016 21:42,7.27
11/10/2016 21:48,7.256
11/10/2016 21:54,7.243
11/10/2016 22:00,7.216
11/10/2016 22:06,7.186
11/10/2016 22:12,7.17
11/10/2016 22:18,7.143
11/10/2016 22:24,7.1
11/10/2016 22:30,7.073
11/10/2016 22:36,7.045
11/10/2016 22:42,7.03
11/10/2016 22:48,7
11/10/2016 22:54,6.98
11/10/2016 23:00,6.941
11/10/2016 23:06,6.902
11/10/2016 23:12,6.868
11/10/2016 23:18,6.818
11/10/2016 23:24,6.792
11/10/2016 23:30,6.746
11/10/2016 23:36,6.733
11/10/2016 23:42,6.682
11/10/2016 23:48,6.646
11/10/2016 23:54,6.62
11/11/2016 0:00,6.59
11/11/2016 0:06,6.541
11/11/2016 0:12,6.493
11/11/2016 0:18,6.449
11/11/2016 0:24,6.423
11/11/2016 0:30,6.39
11/11/2016 0:36,6.348
11/11/2016 0:42,6.311
11/11/2016 0:48,6.272
11/11/2016 0:54,6.235
11/11/2016 1:00,6.206
11/11/2016 1:06,6.185
11/11/2016 1:12,6.158
11/11/2016 1:18,6.134
11/11/2016 1:24,6.111
11/11/2016 1:30,6.089
11/11/2016 1:36,6.056
11/11/2016 1:42,6.033
11/11/2016 1:48,6.02
11/11/2016 1:54,6.009
11/11/2016 2:00,6.003
11/11/2016 2:06,5.992
11/11/2016 2:12,5.982
11/11/2016 2:18,5.964
11/11/2016 2:24,5.967
11/11/2016 2:30,5.956
11/11/2016 2:36,5.959
11/11/2016 2:42,5.972
11/11/2016 2:48,5.982
11/11/2016 2:54,6.003
11/11/2016 3:00,6.013
11/11/2016 3:06,6.03
11/11/2016 3:12,6.06
11/11/2016 3:18,6.082
11/11/2016 3:24,6.099
11/11/2016 3:30,6.133
11/11/2016 3:36,6.148
11/11/2016 3:42,6.166
11/11/2016 3:48,6.196
11/11/2016 3:54,6.215
11/11/2016 4:00,6.226
11/11/2016 4:06,6.25
11/11/2016 4:12,6.28
11/11/2016 4:18,6.312
11/11/2016 4:24,6.356
11/11/2016 4:30,6.39
11/11/2016 4:36,6.427
11/11/2016 4:42,6.466
11/11/2016 4:48,6.499
11/11/2016 4:54,6.536
11/11/2016 5:00,6.57
11/11/2016 5:06,6.612
11/11/2016 5:12,6.638
11/11/2016 5:18,6.671
11/11/2016 5:24,6.707
11/11/2016 5:30,6.736
11/11/2016 5:36,6.771
11/11/2016 5:42,6.804
11/11/2016 5:48,6.825
11/11/2016 5:54,6.856
11/11/2016 6:00,6.89
11/11/2016 6:06,6.926
11/11/2016 6:12,6.97
11/11/2016 6:18,7.013
11/11/2016 6:24,7.035
11/11/2016 6:30,7.075
11/11/2016 6:36,7.091
11/11/2016 6:42,7.104
11/11/2016 6:48,7.13
11/11/2016 6:54,7.146
11/11/2016 7:00,7.17
11/11/2016 7:06,7.183
11/11/2016 7:12,7.197
11/11/2016 7:18,7.227
11/11/2016 7:24,7.236
11/11/2016 7:30,7.26
11/11/2016 7:36,7.289
11/11/2016 7:42,7.308
11/11/2016 7:48,7.344
11/11/2016 7:54,7.357
11/11/2016 8:00,7.351
11/11/2016 8:06,7.364
11/11/2016 8:12,7.372
11/11/2016 8:18,7.38
11/11/2016 8:24,7.397
11/11/2016 8:30,7.407
11/11/2016 8:36,7.397
11/11/2016 8:42,7.399
11/11/2016 8:48,7.388
11/11/2016 8:54,7.394
11/11/2016 9:00,7.388
11/11/2016 9:06,7.406
11/11/2016 9:12,7.401
11/11/2016 9:18,7.4
11/11/2016 9:24,7.401
11/11/2016 9:30,7.377
11/11/2016 9:36,7.354
11/11/2016 9:42,7.348
11/11/2016 9:48,7.33
11/11/2016 9:54,7.313
11/11/2016 10:00,7.299
11/11/2016 10:06,7.25
11/11/2016 10:12,7.223
11/11/2016 10:18,7.214
11/11/2016 10:24,7.206
11/11/2016 10:30,7.18
11/11/2016 10:36,7.163
11/11/2016 10:42,7.151
11/11/2016 10:48,7.121
11/11/2016 10:54,7.097
11/11/2016 11:00,7.076
11/11/2016 11:06,7.036
11/11/2016 11:12,7.03
11/11/2016 11:18,6.996
11/11/2016 11:24,6.961
11/11/2016 11:30,6.91
11/11/2016 11:36,6.889
11/11/2016 11:42,6.869
11/11/2016 11:48,6.837
11/11/2016 11:54,6.772
11/11/2016 12:00,6.754
11/11/2016 12:06,6.728
11/11/2016 12:12,6.706
11/11/2016 12:18,6.684
11/11/2016 12:24,6.665
11/11/2016 12:30,6.639
11/11/2016 12:36,6.604
11/11/2016 12:42,6.58
11/11/2016 12:48,6.53
11/11/2016 12:54,6.489
11/11/2016 13:00,6.479
11/11/2016 13:06,6.442
11/11/2016 13:12,6.419
11/11/2016 13:18,6.383
11/11/2016 13:24,6.365
11/11/2016 13:30,6.323
11/11/2016 13:36,6.312
11/11/2016 13:42,6.261
11/11/2016 13:48,6.234
11/11/2016 13:54,6.195
11/11/2016 14:00,6.191
11/11/2016 14:06,6.19
11/11/2016 14:12,6.174
11/11/2016 14:18,6.152
11/11/2016 14:24,6.131
11/11/2016 14:30,6.101
11/11/2016 14:36,6.079
11/11/2016 14:42,6.048
11/11/2016 14:48,6.035
11/11/2016 14:54,6.009
11/11/2016 15:00,5.997
11/11/2016 15:06,5.985
11/11/2016 15:12,5.973
11/11/2016 15:18,5.975
11/11/2016 15:24,5.981
11/11/2016 15:30,5.974
11/11/2016 15:36,6
11/11/2016 15:42,6.02
11/11/2016 15:48,6.03
11/11/2016 15:54,6.047
11/11/2016 16:00,6.053
11/11/2016 16:06,6.074
11/11/2016 16:12,6.089
11/11/2016 16:18,6.093
11/11/2016 16:24,6.128
11/11/2016 16:30,6.142
11/11/2016 16:36,6.159
11/11/2016 16:42,6.177
11/11/2016 16:48,6.216
11/11/2016 16:54,6.229
11/11/2016 17:00,6.269
11/11/2016 17:06,6.297
11/11/2016 17:12,6.346
11/11/2016 17:18,6.369
11/11/2016 17:24,6.42
11/11/2016 17:30,6.454
11/11/2016 17:36,6.496
11/11/2016 17:42,6.521
11/11/2016 17:48,6.574
11/11/2016 17:54,6.611
11/11/2016 18:00,6.649
11/11/2016 18:06,6.697
11/11/2016 18:12,6.732
11/11/2016 18:18,6.785
11/11/2016 18:24,6.842
11/11/2016 18:30,6.873
11/11/2016 18:36,6.924
11/11/2016 18:42,6.952
11/11/2016 18:48,6.969
11/11/2016 18:54,7.005
11/11/2016 19:00,7.036
11/11/2016 19:06,7.08
11/11/2016 19:12,7.108
11/11/2016 19:18,7.146
11/11/2016 19:24,7.173
11/11/2016 19:30,7.195
11/11/2016 19:36,7.23
11/11/2016 19:42,7.246
11/11/2016 19:48,7.267
11/11/2016 19:54,7.283
11/11/2016 20:00,7.308
11/11/2016 20:06,7.325
11/11/2016 20:12,7.33
11/11/2016 20:18,7.339
11/11/2016 20:24,7.376
11/11/2016 20:30,7.393
11/11/2016 20:36,7.424
11/11/2016 20:42,7.426
11/11/2016 20:48,7.441
11/11/2016 20:54,7.475
11/11/2016 21:00,7.48
11/11/2016 21:06,7.475
11/11/2016 21:12,7.481
11/11/2016 21:18,7.474
11/11/2016 21:24,7.474
11/11/2016 21:30,7.457
11/11/2016 21:36,7.414
11/11/2016 21:42,7.415
11/11/2016 21:48,7.426
11/11/2016 21:54,7.403
11/11/2016 22:00,7.409
11/11/2016 22:06,7.375
11/11/2016 22:12,7.356
11/11/2016 22:18,7.343
11/11/2016 22:24,7.332
11/11/2016 22:30,7.316
11/11/2016 22:36,7.285
11/11/2016 22:42,7.259
11/11/2016 22:48,7.221
11/11/2016 22:54,7.199
11/11/2016 23:00,7.168
11/11/2016 23:06,7.145
11/11/2016 23:12,7.102
11/11/2016 23:18,7.067
11/11/2016 23:24,7.043
11/11/2016 23:30,7.006
11/11/2016 23:36,6.98
11/11/2016 23:42,6.932
11/11/2016 23:48,6.89
11/11/2016 23:54,6.829
11/12/2016 0:00,6.816
11/12/2016 0:06,6.783
11/12/2016 0:12,6.741
11/12/2016 0:18,6.689
11/12/2016 0:24,6.651
11/12/2016 0:30,6.615
11/12/2016 0:36,6.572
11/12/2016 0:42,6.552
11/12/2016 0:48,6.494
11/12/2016 0:54,6.472
11/12/2016 1:00,6.419
11/12/2016 1:06,6.391
11/12/2016 1:12,6.357
11/12/2016 1:18,6.329
11/12/2016 1:24,6.285
11/12/2016 1:30,6.232
11/12/2016 1:36,6.228
11/12/2016 1:42,6.18
11/12/2016 1:48,6.16
11/12/2016 1:54,6.146
11/12/2016 2:00,6.102
11/12/2016 2:06,6.063
11/12/2016 2:12,6.049
11/12/2016 2:18,6.01
11/12/2016 2:24,5.998
11/12/2016 2:30,5.975
11/12/2016 2:36,5.967
11/12/2016 2:42,5.955
11/12/2016 2:48,5.944
11/12/2016 2:54,5.915
11/12/2016 3:00,5.905
11/12/2016 3:06,5.896
11/12/2016 3:12,5.902
11/12/2016 3:18,5.859
11/12/2016 3:24,5.873
11/12/2016 3:30,5.87
11/12/2016 3:36,5.886
11/12/2016 3:42,5.89
11/12/2016 3:48,5.91
11/12/2016 3:54,5.893
11/12/2016 4:00,5.93
11/12/2016 4:06,5.945
11/12/2016 4:12,5.944
11/12/2016 4:18,5.972
11/12/2016 4:24,6.002
11/12/2016 4:30,5.998
11/12/2016 4:36,6.056
11/12/2016 4:42,6.078
11/12/2016 4:48,6.1
11/12/2016 4:54,6.143
11/12/2016 5:00,6.185
11/12/2016 5:06,6.212
11/12/2016 5:12,6.224
11/12/2016 5:18,6.25
11/12/2016 5:24,6.303
11/12/2016 5:30,6.354
11/12/2016 5:36,6.402
11/12/2016 5:42,6.431
11/12/2016 5:48,6.499
11/12/2016 5:54,6.521
11/12/2016 6:00,6.574
11/12/2016 6:06,6.617
11/12/2016 6:12,6.649
11/12/2016 6:18,6.683
11/12/2016 6:24,6.728
11/12/2016 6:30,6.767
11/12/2016 6:36,6.805
11/12/2016 6:42,6.861
11/12/2016 6:48,6.874
11/12/2016 6:54,6.933
11/12/2016 7:00,6.975
11/12/2016 7:06,7.016
11/12/2016 7:12,7.046
11/12/2016 7:18,7.08
11/12/2016 7:24,7.106
11/12/2016 7:30,7.156
11/12/2016 7:36,7.169
11/12/2016 7:42,7.187
11/12/2016 7:48,7.229
11/12/2016 7:54,7.266
11/12/2016 8:00,7.328
11/12/2016 8:06,7.352
11/12/2016 8:12,7.383
11/12/2016 8:18,7.403
11/12/2016 8:24,7.41
11/12/2016 8:30,7.421
11/12/2016 8:36,7.429
11/12/2016 8:42,7.457
11/12/2016 8:48,7.471
11/12/2016 8:54,7.478
11/12/2016 9:00,7.52
11/12/2016 9:06,7.501
11/12/2016 9:12,7.516
11/12/2016 9:18,7.526
11/12/2016 9:24,7.526
11/12/2016 9:30,7.548
11/12/2016 9:36,7.554
11/12/2016 9:42,7.556
11/12/2016 9:48,7.55
11/12/2016 9:54,7.549
11/12/2016 10:00,7.557
11/12/2016 10:06,7.568
11/12/2016 10:12,7.539
11/12/2016 10:18,7.541
11/12/2016 10:24,7.555
11/12/2016 10:30,7.556
11/12/2016 10:36,7.542
11/12/2016 10:42,7.525
11/12/2016 10:48,7.52
11/12/2016 10:54,7.484
11/12/2016 11:00,7.431
11/12/2016 11:06,7.425
11/12/2016 11:12,7.388
11/12/2016 11:18,7.37
11/12/2016 11:24,7.344
11/12/2016 11:30,7.335
11/12/2016 11:36,7.306
11/12/2016 11:42,7.282
11/12/2016 11:48,7.259
11/12/2016 11:54,7.216
11/12/2016 12:00,7.175
11/12/2016 12:06,7.16
11/12/2016 12:12,7.143
11/12/2016 12:18,7.102
11/12/2016 12:24,7.064
11/12/2016 12:30,7.015
11/12/2016 12:36,6.993
11/12/2016 12:42,6.986
11/12/2016 12:48,6.926
11/12/2016 12:54,6.878
11/12/2016 13:00,6.855
11/12/2016 13:06,6.815
11/12/2016 13:12,6.785
11/12/2016 13:18,6.755
11/12/2016 13:24,6.714
11/12/2016 13:30,6.669
11/12/2016 13:36,6.652
11/12/2016 13:42,6.615
11/12/2016 13:48,6.569
11/12/2016 13:54,6.524
11/12/2016 14:00,6.482
11/12/2016 14:06,6.461
11/12/2016 14:12,6.413
11/12/2016 14:18,6.393
11/12/2016 14:24,6.357
11/12/2016 14:30,6.329
11/12/2016 14:36,6.29
11/12/2016 14:42,6.265
11/12/2016 14:48,6.227
11/12/2016 14:54,6.192
11/12/2016 15:00,6.151
11/12/2016 15:06,6.094
11/12/2016 15:12,6.07
11/12/2016 15:18,6.067
11/12/2016 15:24,6.025
11/12/2016 15:30,6.004
11/12/2016 15:36,6.015
11/12/2016 15:42,6.012
11/12/2016 15:48,5.977
11/12/2016 15:54,6
11/12/2016 16:00,5.985
11/12/2016 16:06,5.994
11/12/2016 16:12,5.982
11/12/2016 16:18,6.003
11/12/2016 16:24,6.018
11/12/2016 16:30,6.007
11/12/2016 16:36,6.013
11/12/2016 16:42,6.025
11/12/2016 16:48,6.041
11/12/2016 16:54,6.026
11/12/2016 17:00,6.05
11/12/2016 17:06,6.061
11/12/2016 17:12,6.08
11/12/2016 17:18,6.094
11/12/2016 17:24,6.12
11/12/2016 17:30,6.162
11/12/2016 17:36,6.187
11/12/2016 17:42,6.203
11/12/2016 17:48,6.238
11/12/2016 17:54,6.279
11/12/2016 18:00,6.306
11/12/2016 18:06,6.347
11/12/2016 18:12,6.381
11/12/2016 18:18,6.426
11/12/2016 18:24,6.442
11/12/2016 18:30,6.485
